[ 2013-12-18T09:23:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000143s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000118s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000199s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.033877s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000879s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.001516s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.001012s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001531s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.119921s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.018671s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.055800s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000297s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000303s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000065s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000403s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.060455s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.004473s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.002270s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001509s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.150364s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006498s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.086225s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.002684s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000249s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000396s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000403s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.078563s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.001523s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.004105s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001551s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.171728s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.018968s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.107658s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.002084s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000235s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000514s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.112495s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002325s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.196368s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006678s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.133130s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000150s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000113s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000033s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000541s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.125649s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002161s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.207361s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010310s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.144040s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000556s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000117s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000341s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.140252s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.001875s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.001994s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001997s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002135s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.002601s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.000747s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002540s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.002644s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.019042s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019144s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001124s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.001023s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001221s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.001292s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004894s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.002514s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.002902s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001089s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.030362s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005303s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.012407s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000102s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000116s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.012953s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001034s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.037629s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.002775s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.019556s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000085s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000115s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.017544s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000399s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.000614s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.000569s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001050s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.044721s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.008571s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.026669s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000097s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000121s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.030425s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.002368s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.000628s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001003s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.058706s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003789s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.040605s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000084s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000068s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000033s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.039590s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.000751s ]
[ 2013-12-18T09:24:15+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.001964s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002553s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.068221s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010266s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.051776s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000312s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000071s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000024s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000152s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.057275s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001055s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.082249s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.004001s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.064261s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000096s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000120s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.063503s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000781s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.088198s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003505s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.069866s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000347s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000068s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000199s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.068579s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.001162s ]
[ 2013-12-18T09:24:15+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.001222s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003643s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003927s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.006531s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.002323s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.006873s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.007134s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.071796s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.071960s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001077s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.001065s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000939s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.001225s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004487s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.003389s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.002819s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002286s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.083700s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.007132s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.014261s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000112s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000068s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000118s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.017061s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001922s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.094281s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003085s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.024204s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000080s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000116s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.022894s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000491s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.000631s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.000588s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002633s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.103067s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.009707s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.033920s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000104s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000126s ]
